State,County,Life Expectancy,Population,% Rural,Premature Deaths,% Smoking,% Obesity,% Physical Inactivy,% Excessive Drinking,% Uninsured,PCP Number,PCP Rate,MHP Number,MHP Rate,Preventable Hospital Rate,% Mammogram,% Flu Vaccine,% Unemployed,Median Household Income
Tennessee,Grainger,74.036069602,23320,22657,487.0,28,29,38,16,14.0,5.0,22.0,4.0,17.0,4774.0,41.0,42.0,"4,0",44929
Tennessee,Greene,74.173205708,69069,44874,1487.0,27,38,32,14,13.0,39.0,56.0,66.0,96.0,4744.0,44.0,51.0,"4,7",44975
Tennessee,Hamblen,75.133646517,64934,13680,1187.0,27,35,36,14,14.0,38.0,59.0,105.0,162.0,5518.0,42.0,47.0,"3,9",46842
Tennessee,Hamilton,77.314185553,367804,33721,5333.0,20,31,24,17,12.0,403.0,111.0,814.0,221.0,3941.0,45.0,52.0,"3,2",57802
Tennessee,Hancock,70.516090807,6620,6819,173.0,31,29,23,16,12.0,1.0,15.0,309.07331166486097,172.59552184904297,4596.0,24.0,19.0,"5,9",31938
Tennessee,Hardeman,74.916159266,25050,21859,482.0,30,35,33,14,12.0,4.0,16.0,34.0,136.0,5318.0,39.0,49.0,"5,0",40989
Tennessee,Hardin,73.048791153,25652,17679,630.0,29,35,37,16,13.0,13.0,50.0,26.0,101.0,5490.0,40.0,46.0,"4,3",44510
Tennessee,Hawkins,74.975685902,56786,32884,1176.0,28,32,35,15,12.0,15.0,27.0,10.0,18.0,4334.0,46.0,41.0,"4,1",46602
Tennessee,Haywood,73.509496873,17304,8908,368.0,27,47,31,13,11.0,5.0,29.0,309.07331166486097,172.59552184904297,5631.0,36.0,38.0,"4,9",38950
Tennessee,Henderson,75.07749945,28117,21209,541.0,28,38,34,16,12.0,7.0,25.0,14.0,50.0,5323.0,36.0,42.0,"4,3",46826
Tennessee,Henry,74.339006856,32345,21612,704.0,27,34,34,16,12.0,22.0,68.0,61.0,189.0,5099.0,42.0,53.0,"4,1",43159
Tennessee,Hickman,74.477980844,25178,24690,496.0,27,38,26,17,14.0,5.0,20.0,11.0,44.0,3745.0,37.0,46.0,"3,1",46176
Tennessee,Houston,74.230135549,8201,8426,177.0,29,25,29,16,13.0,2.0,24.0,17.0,207.0,6303.0,34.0,50.0,"4,6",40915
Tennessee,Humphreys,73.548002485,18582,15292,383.0,27,36,33,17,13.0,5.0,27.0,10.0,54.0,6507.0,39.0,48.0,"3,8",52121
Tennessee,Jackson,75.159133752,11786,11638,261.0,29,37,36,15,14.0,2.0,17.0,309.07331166486097,172.59552184904297,7594.0,35.0,46.0,"4,6",41749
Tennessee,Jefferson,75.759370454,54495,30581,999.0,25,42,28,17,12.0,21.0,39.0,19.0,35.0,3813.0,48.0,50.0,"3,7",50332
Tennessee,Johnson,73.857664467,17788,15546,423.0,30,30,26,16,13.0,6.0,34.0,16.0,90.0,3380.0,42.0,36.0,"3,5",40219
Tennessee,Knox,76.294616728,470313,47205,6932.0,19,29,22,19,10.0,520.0,112.0,1772.0,377.0,3912.0,50.0,57.0,"2,9",60316
Tennessee,Lauderdale,73.389099999,25633,16317,503.0,30,47,36,14,13.0,2.0,8.0,4.0,16.0,6371.0,30.0,47.0,"5,4",43545
Tennessee,Lawrence,74.058636711,44142,31769,823.0,28,37,42,16,12.0,18.0,41.0,37.0,84.0,5280.0,39.0,49.0,"4,1",43448
Tennessee,Lewis,73.772105631,12268,8536,267.0,28,43,31,16,13.0,2.0,17.0,5.0,41.0,4163.0,35.0,39.0,"4,0",45874
Tennessee,Lincoln,74.756776557,34366,24183,622.0,27,35,35,17,12.0,18.0,53.0,11.0,32.0,4587.0,38.0,53.0,"3,6",54558
Tennessee,Loudon,77.658599957,54068,19720,943.0,22,25,26,18,13.0,30.0,57.0,30.0,55.0,3920.0,57.0,58.0,"3,4",65226
Tennessee,McMinn,74.439685162,53794,31538,1068.0,26,36,35,15,13.0,26.0,49.0,37.0,69.0,4654.0,43.0,45.0,"3,8",49836
Tennessee,McNairy,73.335894455,25694,22235,598.0,29,32,38,16,13.0,9.0,35.0,35.0,136.0,5154.0,36.0,48.0,"5,2",45469
Tennessee,Macon,74.175738803,24602,17703,466.0,29,36,38,15,14.0,4.0,16.0,2.0,8.0,12084.0,37.0,48.0,"3,1",44334
Tennessee,Madison,75.693168406,97984,25386,1639.0,23,40,31,14,11.0,129.0,132.0,251.0,256.0,5382.0,45.0,53.0,"3,6",50401
Tennessee,Marion,74.618425481,28907,21747,592.0,27,33,34,17,12.0,12.0,42.0,9.0,31.0,3592.0,38.0,45.0,"4,3",47675
Tennessee,Marshall,75.49008622,34375,20153,578.0,25,43,30,16,11.0,5.0,15.0,17.0,49.0,3652.0,42.0,49.0,"3,5",58151
Tennessee,Maury,76.037200268,96387,33672,1470.0,22,32,32,16,10.0,53.0,56.0,220.0,228.0,3568.0,43.0,55.0,"3,2",66434
Tennessee,Meigs,72.761927845,12422,11753,313.0,27,31,35,17,12.0,6.0,49.0,1.0,8.0,5799.0,42.0,35.0,"4,6",48334
Tennessee,Monroe,74.804521394,46545,33868,942.0,28,37,27,15,14.0,9.0,19.0,20.0,43.0,5380.0,41.0,46.0,"3,7",50506
Tennessee,Montgomery,75.597275276,208993,34022,2479.0,22,36,26,16,9.0,82.0,40.0,415.0,199.0,4785.0,34.0,47.0,"3,8",57606
Tennessee,Moore,78.559505598,6488,6354,105.0,25,29,21,17,9.0,1.0,16.0,1.0,15.0,5751.0,38.0,52.0,"2,9",61804
Tennessee,Morgan,74.178564719,21403,21962,429.0,31,38,32,16,13.0,3.0,14.0,2.0,9.0,7206.0,37.0,39.0,"4,1",43952
Tennessee,Obion,75.534436925,30069,19588,578.0,28,39,40,15,12.0,14.0,46.0,15.0,50.0,5685.0,43.0,45.0,"4,9",44061
Tennessee,Overton,74.384110751,22241,18598,492.0,29,36,30,16,12.0,12.0,54.0,2.0,9.0,7511.0,38.0,54.0,"3,8",43636
Tennessee,Perry,73.31739285,8076,7915,190.0,31,29,27,15,14.0,2.0,25.0,5.0,62.0,8693.0,32.0,47.0,"5,0",42939
Tennessee,Pickett,75.105275883,5048,5077,111.0,29,31,32,16,14.0,2.0,39.0,309.07331166486097,172.59552184904297,7293.0,33.0,47.0,"4,7",41860
Tennessee,Polk,73.290929537,16832,16825,394.0,27,40,34,16,14.0,8.0,47.0,1.0,6.0,4541.0,38.0,43.0,"4,0",45922
Tennessee,Putnam,76.660404067,80245,25295,1126.0,25,28,25,16,12.0,52.0,66.0,188.0,234.0,5627.0,43.0,54.0,"3,5",49083
Tennessee,Rhea,74.121582277,33167,21635,663.0,28,40,28,15,13.0,12.0,36.0,12.0,36.0,4599.0,46.0,47.0,"5,7",47599
Tennessee,Roane,74.809149444,53382,27628,1150.0,24,37,23,17,11.0,18.0,34.0,24.0,45.0,5626.0,47.0,55.0,"4,0",50561
Tennessee,Robertson,75.878083866,71813,35289,1137.0,24,38,31,17,12.0,26.0,37.0,46.0,64.0,4962.0,37.0,54.0,"2,9",65790
Tennessee,Rutherford,77.631685508,332285,44699,3551.0,20,33,23,17,10.0,137.0,42.0,325.0,98.0,4840.0,44.0,52.0,"2,6",69614
Tennessee,Scott,72.160726511,22068,17906,522.0,30,40,34,15,13.0,8.0,36.0,11.0,50.0,6328.0,40.0,43.0,"4,4",38750
Tennessee,Sequatchie,77.193299624,15026,10415,269.0,26,37,25,16,12.0,5.0,34.0,3.0,20.0,2293.0,38.0,43.0,"4,2",46876
Tennessee,Sevier,75.737877828,98250,50920,1701.0,25,44,37,16,17.0,38.0,39.0,71.0,72.0,4048.0,44.0,48.0,"3,3",54476
Tennessee,Shelby,75.509973822,937166,25601,14523.0,21,35,27,15,14.0,806.0,86.0,1400.0,149.0,4947.0,34.0,49.0,"4,0",52659
Tennessee,Smith,75.279106878,20157,15884,361.0,27,32,26,17,12.0,9.0,45.0,4.0,20.0,8237.0,35.0,52.0,"3,0",54570
Tennessee,Stewart,75.743384619,13715,13324,264.0,26,29,22,17,13.0,1.0,7.0,4.0,29.0,5589.0,38.0,40.0,"4,5",52177
Tennessee,Sullivan,75.657731538,158348,40086,2978.0,25,33,31,15,12.0,199.0,126.0,199.0,126.0,4960.0,47.0,50.0,"3,7",51303
Tennessee,Sumner,78.041721763,191283,44792,2443.0,21,27,32,18,10.0,91.0,49.0,168.0,88.0,6319.0,38.0,53.0,"2,7",69391
Tennessee,Tipton,75.375656777,61599,33671,994.0,25,37,32,16,11.0,17.0,28.0,41.0,67.0,5347.0,34.0,47.0,"3,9",61436
Tennessee,Trousdale,75.84704459,11284,7870,163.0,27,25,22,17,12.0,2.0,18.0,309.07331166486097,172.59552184904297,12915.0,36.0,55.0,"3,1",51982
Tennessee,Unicoi,72.871689963,17883,8180,410.0,27,27,22,16,12.0,6.0,34.0,3.0,17.0,4649.0,46.0,44.0,"5,0",44548
Tennessee,Union,74.735483386,19972,19109,400.0,30,34,29,15,13.0,3.0,15.0,10.0,50.0,5104.0,40.0,47.0,"4,0",48106
Tennessee,Warren,74.501433234,41277,24453,745.0,28,35,34,15,16.0,21.0,51.0,29.0,70.0,3695.0,38.0,48.0,"4,1",46144
Tennessee,Washington,75.532014002,129375,32493,2173.0,22,34,26,16,11.0,226.0,176.0,423.0,327.0,4374.0,47.0,50.0,"3,5",51879
Tennessee,Wayne,75.138579042,16673,17021,323.0,29,34,40,16,13.0,5.0,30.0,9.0,54.0,4851.0,39.0,42.0,"4,7",45091
Tennessee,Weakley,75.909049335,33328,23466,581.0,26,40,33,16,13.0,18.0,54.0,14.0,42.0,5689.0,40.0,42.0,"4,0",42506
Tennessee,White,74.866103292,27345,20201,553.0,28,37,24,16,13.0,9.0,33.0,4.0,15.0,4148.0,45.0,52.0,"3,7",43583
Tennessee,Williamson,81.734968636,238412,35512,1671.0,14,23,18,18,6.0,338.0,146.0,441.0,185.0,3029.0,48.0,59.0,"2,4",119637
Tennessee,Wilson,78.279801097,144657,43850,1767.0,20,34,22,18,9.0,43.0,31.0,79.0,55.0,4996.0,42.0,56.0,"2,7",80080
Texas,Anderson,73.305890849,57735,39204,1139.0,22,38,27,20,20.0,19.0,33.0,25.0,43.0,4905.0,34.0,44.0,"2,9",48461
Texas,Andrews,76.847432645,18705,2440,190.0,17,31,27,20,21.0,9.0,50.0,3.0,16.0,4874.0,27.0,24.0,"2,2",74918
Texas,Angelina,76.300562504,86715,37383,1377.0,20,40,33,17,21.0,51.0,59.0,118.0,136.0,4791.0,40.0,49.0,"4,0",51750
Texas,Aransas,76.832802641,23510,6313,513.0,20,38,34,19,24.0,9.0,38.0,19.0,81.0,2727.0,46.0,49.0,"4,3",53085
Texas,Armstrong,78.780267152,1887,1901,1387.7775761973876,17,22,21,22,17.0,0.0,0.0,309.07331166486097,172.59552184904297,3837.0,40.0,27.0,"2,7",64424
Texas,Atascosa,77.965713649,51153,27266,647.0,17,40,36,18,20.0,11.0,22.0,20.0,39.0,5877.0,29.0,36.0,"3,6",57309
Texas,Austin,78.761417954,30032,18853,392.0,17,32,27,21,20.0,5.0,17.0,12.0,40.0,3746.0,34.0,41.0,"3,4",68311
Texas,Bailey,79.058526329,7000,2060,71.0,18,26,19,18,29.0,2.0,28.0,2.0,29.0,7737.0,37.0,42.0,"3,7",46174
Texas,Bandera,78.80727328,23112,20485,392.0,18,29,27,20,22.0,5.0,22.0,20.0,87.0,2544.0,37.0,42.0,"3,3",59604
Texas,Bastrop,78.28675616,88723,47360,1144.0,18,42,27,21,22.0,24.0,28.0,51.0,57.0,4211.0,35.0,43.0,"3,0",62627
Texas,Baylor,73.765306675,3509,3726,80.0,19,27,25,20,17.0,5.0,140.0,309.07331166486097,172.59552184904297,8410.0,29.0,21.0,"2,3",41539
Texas,Bee,75.879746191,32565,13693,447.0,20,34,19,18,18.0,7.0,21.0,15.0,46.0,7994.0,32.0,31.0,"4,4",44171
Texas,Bell,78.216763949,362924,47113,3782.0,18,33,24,17,15.0,280.0,79.0,816.0,225.0,6324.0,40.0,38.0,"3,8",54831
Texas,Bexar,78.893612819,2003554,77835,20760.0,15,30,21,17,18.0,1507.0,76.0,3767.0,188.0,3867.0,35.0,40.0,"3,1",58956
Texas,Blanco,79.505914163,11931,10497,153.0,17,22,24,21,22.0,3.0,26.0,1.0,8.0,3014.0,35.0,44.0,"2,4",68404
Texas,Bosque,76.964130686,18685,14791,345.0,20,26,28,20,23.0,11.0,59.0,4.0,21.0,5749.0,39.0,31.0,"3,4",55179
Texas,Bowie,75.294840397,93245,32791,1622.0,20,46,36,18,15.0,66.0,70.0,98.0,105.0,5072.0,39.0,46.0,"4,4",51207
Texas,Brazoria,79.412858214,374264,70552,3739.0,15,32,32,19,16.0,233.0,63.0,268.0,72.0,5365.0,33.0,45.0,"4,2",83704
Texas,Brazos,80.966472445,229211,23506,1460.0,16,31,19,18,17.0,196.0,86.0,225.0,98.0,4558.0,48.0,55.0,"2,7",54471
Texas,Brewster,81.289649284,9203,3219,132.0,15,26,22,19,20.0,7.0,76.0,12.0,130.0,3343.0,24.0,13.0,"2,9",48581
Texas,Brown,75.804215013,37864,15395,681.0,19,37,31,20,18.0,22.0,58.0,69.0,182.0,3292.0,36.0,44.0,"3,7",56040
Texas,Burleson,77.392520895,18443,13175,324.0,20,47,27,19,20.0,7.0,38.0,1.0,5.0,5321.0,40.0,40.0,"3,1",61745
Texas,Burnet,78.832116934,48155,23800,669.0,18,34,25,20,23.0,21.0,44.0,31.0,64.0,3484.0,43.0,47.0,"2,7",62827
Texas,Caldwell,77.259740474,43664,16099,616.0,19,39,23,19,22.0,12.0,28.0,34.0,78.0,6002.0,30.0,42.0,"3,3",55301
Texas,Calhoun,78.371217069,21290,9564,313.0,18,32,22,19,19.0,11.0,51.0,4.0,19.0,6552.0,30.0,31.0,"3,2",55909
Texas,Callahan,77.365905902,13943,9776,233.0,20,39,27,21,19.0,1.0,7.0,2.0,14.0,3788.0,34.0,40.0,"3,1",50812
Texas,Cameron,81.042588327,423163,34207,3993.0,18,31,25,16,30.0,208.0,49.0,258.0,61.0,5563.0,35.0,42.0,"5,5",40893
Texas,Camp,76.296701245,13094,7624,211.0,20,21,24,18,21.0,11.0,84.0,6.0,46.0,6190.0,36.0,35.0,"4,2",47091
Texas,Cass,75.528064494,30026,22547,579.0,22,46,35,19,17.0,7.0,23.0,8.0,27.0,4833.0,34.0,37.0,"4,3",44529
Texas,Castro,79.535815589,7530,3689,89.0,18,29,21,18,29.0,1.0,13.0,1.0,13.0,3758.0,28.0,28.0,"2,8",51736
Texas,Chambers,78.216123348,43837,16046,487.0,18,33,25,20,15.0,6.0,14.0,11.0,25.0,8018.0,34.0,33.0,"4,5",93351
Texas,Cherokee,75.892156845,52646,32057,837.0,21,44,35,18,22.0,20.0,38.0,49.0,93.0,5253.0,38.0,43.0,"3,8",46576
Texas,Childress,75.650521524,7306,2334,98.0,21,23,18,19,21.0,10.0,137.0,7.0,96.0,4143.0,21.0,26.0,"2,7",44095
Texas,Clay,77.187801655,10471,8021,175.0,19,34,31,22,19.0,4.0,38.0,309.07331166486097,172.59552184904297,5425.0,32.0,49.0,"3,1",59983
Texas,Cochran,76.934336353,2853,3127,38.0,21,27,19,16,27.0,1.0,35.0,309.07331166486097,172.59552184904297,4580.0,24.0,22.0,"3,4",43742
Texas,Coleman,73.488242364,8175,4585,189.0,21,21,25,19,24.0,5.0,60.0,1.0,12.0,9272.0,29.0,26.0,"4,1",44834
Texas,Collin,82.675870488,1034730,41016,6394.0,12,25,20,19,13.0,1019.0,101.0,1279.0,124.0,3950.0,47.0,57.0,"3,1",96847
Texas,Collingsworth,74.340017189,2920,3057,1387.7775761973876,20,26,19,19,30.0,1.0,34.0,1.0,34.0,10031.0,26.0,12.0,"3,2",40314
Texas,Colorado,77.489484634,21493,13070,316.0,19,25,30,19,22.0,10.0,47.0,4.0,19.0,5671.0,30.0,34.0,"3,1",55607
Texas,Comal,79.749832864,156209,50055,1639.0,15,30,22,22,15.0,96.0,65.0,202.0,129.0,3681.0,39.0,45.0,"3,0",87976
Texas,Comanche,76.734729946,13635,9986,214.0,19,24,25,19,25.0,6.0,44.0,6.0,44.0,6384.0,33.0,28.0,"3,2",54122
Texas,Concho,80.84749509,2726,4087,1387.7775761973876,19,20,21,20,20.0,1.0,23.0,1.0,37.0,5093.0,38.0,45.0,"3,2",43321
Texas,Cooke,77.579212019,41257,22691,621.0,19,24,21,20,20.0,13.0,32.0,25.0,61.0,4999.0,33.0,43.0,"2,8",61186
Texas,Coryell,77.265924751,75951,14643,777.0,20,31,24,20,15.0,16.0,21.0,39.0,51.0,4361.0,38.0,31.0,"3,9",53083
Texas,Crane,76.589976607,4797,468,60.0,16,20,18,19,20.0,1.0,21.0,309.07331166486097,172.59552184904297,8713.0,22.0,22.0,"4,0",68626
Texas,Crockett,73.925140257,3464,846,65.0,16,30,24,19,22.0,1.0,29.0,309.07331166486097,172.59552184904297,7407.0,19.0,22.0,"2,9",54165
Texas,Crosby,75.06972068,5737,6059,103.0,20,26,20,17,20.0,2.0,35.0,309.07331166486097,172.59552184904297,6570.0,29.0,42.0,"3,9",38871
Texas,Dallam,79.311907028,7287,1578,80.0,19,28,24,19,30.0,4.0,56.0,3.0,41.0,5676.0,26.0,28.0,"1,9",55793
Texas,Dallas,79.094813892,2635516,16300,26411.0,16,31,23,18,24.0,1834.0,70.0,4137.0,157.0,4695.0,40.0,52.0,"3,5",61807
Texas,Dawson,75.209200094,12728,2254,187.0,22,28,24,17,24.0,5.0,40.0,1.0,8.0,5341.0,24.0,26.0,"3,9",48165
Texas,Deaf Smith,77.562544418,18546,3431,204.0,17,26,18,17,26.0,2.0,11.0,1.0,5.0,3648.0,28.0,39.0,"2,8",46178
Texas,Delta,74.619555284,5331,5231,109.0,21,29,21,19,17.0,1.0,19.0,3.0,56.0,5345.0,40.0,44.0,"3,4",51348
Texas,Denton,82.014735112,887207,45759,5876.0,13,32,21,21,13.0,464.0,54.0,1052.0,119.0,4794.0,45.0,53.0,"3,0",90910
Texas,DeWitt,76.054730099,20160,9973,346.0,20,26,32,19,18.0,10.0,50.0,3.0,15.0,5745.0,31.0,32.0,"2,6",52544
Texas,Dickens,77.506317929,2211,2444,1387.7775761973876,20,18,19,19,22.0,1.0,44.0,1.0,45.0,5607.0,29.0,32.0,"4,4",41973
Texas,Dimmit,79.48632674,10124,3946,140.0,19,26,25,15,21.0,4.0,39.0,3.0,30.0,5062.0,29.0,41.0,"2,5",40315
Texas,Eastland,75.552106978,18360,11214,355.0,22,29,19,19,21.0,6.0,33.0,5.0,27.0,4494.0,23.0,40.0,"3,3",46991
Texas,Ector,74.933530807,166223,12966,2151.0,17,37,32,19,21.0,94.0,58.0,77.0,46.0,5627.0,25.0,41.0,"2,6",65564
Texas,Edwards,77.967926242,1932,2002,1387.7775761973876,18,22,25,18,24.0,1.0,52.0,1.0,52.0,4002.0,44.0,32.0,"2,3",40424
Texas,Ellis,78.563337697,184826,47838,1925.0,17,38,26,19,19.0,76.0,42.0,122.0,66.0,4902.0,39.0,52.0,"3,1",78341
Texas,El Paso,80.120350701,839238,17409,7933.0,15,32,20,19,24.0,407.0,48.0,818.0,97.0,4408.0,27.0,33.0,"3,8",48629
Texas,Erath,78.996879114,42698,17551,441.0,19,34,26,19,21.0,23.0,54.0,43.0,101.0,4223.0,39.0,50.0,"3,2",53044
Texas,Falls,77.667787787,17297,12034,264.0,22,29,20,17,21.0,2.0,12.0,2.0,12.0,7676.0,36.0,34.0,"3,3",41484
Texas,Fannin,75.373444218,35514,23920,621.0,21,32,25,20,20.0,6.0,17.0,35.0,99.0,6167.0,37.0,44.0,"2,7",56123
Texas,Fayette,79.358562817,25346,16485,321.0,19,24,23,20,20.0,8.0,32.0,7.0,28.0,2900.0,37.0,46.0,"2,6",62195
Texas,Fisher,80.294030165,3830,3974,1387.7775761973876,18,22,21,20,20.0,1.0,26.0,309.07331166486097,172.59552184904297,3656.0,25.0,11.0,"2,9",51053
Texas,Floyd,77.419741362,5712,3437,79.0,19,31,23,17,23.0,4.0,69.0,309.07331166486097,172.59552184904297,8792.0,28.0,35.0,"4,3",45022
Texas,Fort Bend,83.016214805,811688,32405,5461.0,12,26,18,18,13.0,677.0,86.0,601.0,74.0,4175.0,38.0,50.0,"3,5",101361
Texas,Franklin,78.053612335,10725,7331,166.0,18,30,24,22,18.0,3.0,28.0,4.0,37.0,4606.0,31.0,44.0,"3,6",50630
Texas,Freestone,76.375740402,19717,13173,331.0,21,39,26,19,21.0,6.0,30.0,3.0,15.0,5941.0,30.0,37.0,"4,8",52511
Texas,Frio,77.536696331,20306,3819,259.0,19,29,21,17,22.0,4.0,20.0,6.0,30.0,4203.0,28.0,34.0,"2,6",40360
Texas,Gaines,79.04252867,21492,11049,184.0,21,35,27,18,32.0,4.0,19.0,2.0,9.0,5706.0,21.0,26.0,"2,4",67171
Texas,Galveston,77.968017242,342139,17915,4474.0,18,35,26,22,17.0,256.0,76.0,392.0,115.0,6379.0,36.0,47.0,"4,0",73214
Texas,Garza,78.605607748,6229,1443,70.0,20,19,18,19,23.0,1.0,15.0,309.07331166486097,172.59552184904297,5062.0,21.0,36.0,"2,7",48975
Texas,Gillespie,80.66566162,26988,13326,328.0,16,24,28,20,22.0,32.0,119.0,25.0,93.0,2132.0,47.0,53.0,"2,4",62143
Texas,Gonzales,77.472850208,20837,12930,295.0,19,33,26,18,25.0,8.0,38.0,7.0,34.0,4650.0,31.0,39.0,"2,7",48425
Texas,Gray,74.451103404,21886,4369,382.0,21,36,27,19,23.0,10.0,46.0,5.0,23.0,5644.0,30.0,46.0,"3,6",52543
Texas,Grayson,76.142284057,136212,52159,2165.0,19,38,35,19,21.0,62.0,46.0,175.0,128.0,7435.0,34.0,52.0,"3,1",57439
Texas,Gregg,75.523896468,123945,16266,1967.0,20,34,23,17,21.0,104.0,84.0,206.0,166.0,5720.0,40.0,50.0,"3,7",53137
Texas,Grimes,76.706366149,28880,18331,469.0,21,41,30,19,22.0,7.0,25.0,4.0,14.0,4922.0,37.0,48.0,"3,9",51651
Texas,Guadalupe,79.954339124,166847,34412,1689.0,15,33,21,19,15.0,51.0,31.0,50.0,30.0,4029.0,34.0,40.0,"2,9",78801
Texas,Hale,76.733303298,33406,8379,418.0,18,32,27,18,22.0,10.0,30.0,43.0,129.0,5408.0,33.0,35.0,"4,5",49187
Texas,Hall,77.446254255,2964,3353,1387.7775761973876,24,25,23,16,28.0,1.0,33.0,309.07331166486097,172.59552184904297,4484.0,22.0,27.0,"4,1",35940
Texas,Hamilton,74.956793728,8461,5483,159.0,21,25,24,20,23.0,8.0,94.0,7.0,83.0,6502.0,44.0,21.0,"3,0",52505
Texas,Hansford,77.779947511,5399,2264,60.0,21,27,22,18,28.0,3.0,55.0,2.0,37.0,1118.0,30.0,41.0,"2,3",58703
Texas,Hardeman,76.974352673,3933,4139,81.0,21,34,33,20,26.0,5.0,127.0,3.0,76.0,5391.0,31.0,34.0,"3,0",40057
Texas,Hardin,75.884376143,57602,28163,896.0,21,37,27,21,15.0,11.0,19.0,23.0,40.0,5890.0,38.0,45.0,"4,6",62616
Texas,Harris,79.869476474,4713325,49653,44591.0,16,30,22,16,23.0,2749.0,59.0,5889.0,125.0,4701.0,34.0,47.0,"3,8",61638
Texas,Harrison,76.489367985,66553,36789,1064.0,21,45,34,19,19.0,20.0,30.0,23.0,35.0,5165.0,39.0,47.0,"4,0",55171
Texas,Haskell,77.646864186,5658,2809,98.0,23,28,33,19,26.0,3.0,52.0,4.0,71.0,3635.0,33.0,40.0,"3,3",38613
Texas,Hays,80.719038511,230191,49822,1705.0,15,32,17,22,18.0,95.0,43.0,237.0,103.0,3531.0,37.0,48.0,"2,8",72890
Texas,Hemphill,77.290330034,3819,1026,53.0,19,22,22,19,24.0,4.0,105.0,1.0,26.0,3272.0,34.0,31.0,"2,7",71299
Texas,Henderson,74.889426361,82737,47206,1680.0,22,37,32,19,22.0,25.0,30.0,47.0,57.0,5247.0,41.0,52.0,"3,5",49896
Texas,Hidalgo,81.911438974,868707,39813,6728.0,15,38,24,15,32.0,399.0,46.0,556.0,64.0,5415.0,35.0,45.0,"6,2",41656
Texas,Hill,76.402442609,36649,26761,641.0,20,37,37,19,23.0,9.0,25.0,17.0,46.0,5402.0,38.0,38.0,"3,3",53210
Texas,Hockley,76.379640623,23021,9139,329.0,19,29,26,19,22.0,14.0,61.0,15.0,65.0,3996.0,33.0,32.0,"3,0",51149
Texas,Hood,78.22045975,61643,16811,896.0,18,33,25,22,17.0,29.0,48.0,59.0,96.0,4278.0,49.0,52.0,"3,4",74534
Texas,Hopkins,76.036364897,37084,20965,579.0,21,32,31,19,23.0,10.0,27.0,26.0,70.0,3947.0,39.0,48.0,"3,1",50332
Texas,Houston,76.561245969,22968,17440,411.0,24,28,32,17,21.0,4.0,17.0,5.0,22.0,4843.0,29.0,40.0,"3,1",43601
Texas,Howard,74.438224015,36664,7025,590.0,19,36,30,19,19.0,10.0,27.0,55.0,150.0,7700.0,29.0,37.0,"3,1",61112
Texas,Hunt,76.381557593,98594,48776,1505.0,21,39,32,20,20.0,27.0,28.0,78.0,79.0,6528.0,39.0,41.0,"3,5",57513
Texas,Hutchinson,75.261669739,20938,4998,352.0,20,29,34,20,20.0,5.0,24.0,2.0,10.0,4127.0,32.0,40.0,"4,4",57936
Texas,Jack,74.961792662,8935,4813,152.0,22,25,28,20,23.0,4.0,45.0,1.0,11.0,6232.0,29.0,33.0,"3,1",55358
Texas,Jackson,76.846787625,14760,8701,233.0,18,33,29,20,19.0,1.0,7.0,3.0,20.0,5681.0,30.0,38.0,"3,0",55800
Texas,Jasper,74.91822245,35529,27920,673.0,23,44,34,19,17.0,13.0,36.0,16.0,45.0,4637.0,35.0,40.0,"6,1",47252
Texas,Jeff Davis,84.235971796,2274,2342,1387.7775761973876,15,26,22,20,30.0,1.0,44.0,5.0,220.0,4309.0,26.0,21.0,"2,9",53362
Texas,Jefferson,76.161509074,251565,21196,3820.0,20,42,32,18,20.0,134.0,53.0,264.0,105.0,5194.0,39.0,45.0,"5,8",55173
Texas,Jim Hogg,76.699988431,5200,922,68.0,17,23,22,16,19.0,1.0,19.0,309.07331166486097,172.59552184904297,8931.0,21.0,29.0,"4,8",38788
Texas,Jim Wells,75.383243884,40482,16370,657.0,17,34,25,17,20.0,10.0,24.0,34.0,84.0,5244.0,28.0,37.0,"4,7",44444
Texas,Johnson,77.101561468,175817,57165,2295.0,19,40,29,21,19.0,75.0,44.0,134.0,76.0,5954.0,38.0,48.0,"3,2",66538
Texas,Jones,78.22661751,20083,17202,249.0,21,29,25,20,19.0,7.0,35.0,1.0,5.0,6024.0,32.0,31.0,"4,3",51094
Texas,Karnes,76.465519161,15601,5691,209.0,19,27,19,19,19.0,4.0,26.0,2.0,13.0,4638.0,29.0,41.0,"2,5",54843
Texas,Kaufman,76.59203421,136154,50453,1646.0,18,40,31,20,18.0,37.0,29.0,125.0,92.0,4732.0,37.0,52.0,"3,3",75009
Texas,Kendall,81.59200637,47431,19431,398.0,13,34,26,22,15.0,38.0,83.0,81.0,171.0,2374.0,48.0,51.0,"2,7",94899
Texas,Kerr,78.059437016,52600,20397,813.0,17,24,25,20,22.0,44.0,84.0,162.0,308.0,2308.0,47.0,51.0,"3,0",57789
Texas,Kimble,75.257852762,4337,2041,79.0,19,30,26,19,21.0,4.0,92.0,1.0,23.0,2526.0,30.0,30.0,"3,1",44757
Texas,Kleberg,74.611509727,30680,6050,426.0,16,33,25,17,19.0,13.0,42.0,15.0,49.0,6187.0,34.0,38.0,"4,4",47169
Texas,Lamar,74.825045753,49859,23444,920.0,22,34,41,19,21.0,25.0,50.0,52.0,104.0,5902.0,44.0,49.0,"3,4",47061
